scDblFinder_score	scDblFinder_DropletType
0.183730694181491	singlet
0.352987244538514	singlet
0.177653792839717	singlet
0.150307836331961	singlet
0.358111811767505	singlet
0.63559608505665	doublet
0.392159037521184	singlet
0.595398808493198	doublet
0.112999138080073	singlet
0.488199821912747	doublet
0.313764260796116	singlet
0.116812608193021	singlet
0.251914156385712	singlet
0.288640615852766	singlet
0.2816144720358	singlet
0.377659071901265	singlet
0.424156410033513	singlet
0.29646283241977	singlet
0.587369248352757	doublet
0.259243287639339	singlet
0.285777484200813	singlet
0.264468817693367	singlet
0.264788788464773	singlet
0.456484852911102	doublet
0.171272947764685	singlet
0.265334849769714	singlet
0.458464377109594	doublet
0.317655435461545	singlet
0.259809641862772	singlet
0.26724058612997	singlet
0.318612061206357	singlet
0.26876870323331	singlet
0.189282897657432	singlet
0.311016572717601	singlet
0.540058962262745	doublet
0.321563430025598	singlet
0.268376085715249	singlet
0.239337323417857	singlet
0.264496574356562	singlet
0.488842831214475	doublet
0.587132132289387	doublet
0.135805714797154	singlet
0.53635725984766	doublet
0.207172241087138	singlet
0.245885941738884	singlet
0.475293480490807	doublet
0.382212904704602	singlet
0.265476095006321	singlet
0.4946515320861	doublet
0.265797382870629	singlet
0.264986181480513	singlet
0.127255549181934	singlet
0.324654368157126	singlet
0.228025268947233	singlet
0.466308702489389	doublet
0.280621754382123	singlet
0.364600817923867	singlet
0.413233532641567	singlet
0.369885336206836	singlet
0.492546997331389	doublet
0.301102761111386	singlet
0.416896751046544	singlet
0.527066828107679	doublet
0.350316148728165	singlet
0.286358199977925	singlet
0.359075336646246	singlet
0.244868745125921	singlet
0.471584987140844	doublet
0.198423691359242	singlet
0.160303000890617	singlet
0.217944358075423	singlet
0.205419319349457	singlet
0.236806160631223	singlet
0.344419685270552	singlet
0.232153071388186	singlet
0.338824191847373	singlet
0.173473545493396	singlet
0.220830408073687	singlet
0.496846076019344	doublet
0.300283841395934	singlet
0.204245573865954	singlet
0.18517353787966	singlet
0.454818097936133	doublet
0.235362795754484	singlet
0.454954647261649	doublet
0.511401445245711	doublet
0.308007404338631	singlet
0.179417752699689	singlet
0.411164791529906	singlet
0.265556929448777	singlet
0.596274150578958	doublet
0.272255260485312	singlet
0.296415146432707	singlet
0.240531114776535	singlet
0.231287411627499	singlet
0.461055510597983	doublet
0.250206614436561	singlet
0.190719973831145	singlet
0.11286394606091	singlet
0.121340986888459	singlet
0.358266096907878	singlet
0.13259115156335	singlet
0.240779104437876	singlet
0.546634719084232	doublet
0.210931161424865	singlet
0.781197708290763	doublet
0.315904913230595	singlet
0.327047667314457	singlet
0.267044973113884	singlet
0.341229782686363	singlet
0.389752617620778	singlet
0.262381813354403	singlet
0.3714211322571	singlet
0.291459026369885	singlet
0.257235246179671	singlet
0.317223066127398	singlet
0.240568077305789	singlet
0.21539889138606	singlet
0.419382156445499	singlet
0.451380628750603	doublet
0.637509522238083	doublet
0.181850343858918	singlet
0.289664975389691	singlet
0.511995381883886	doublet
0.32110890200184	singlet
0.24627273463326	singlet
0.269456772242721	singlet
0.507804533332214	doublet
0.230746392668085	singlet
0.206827093827399	singlet
0.349879657230079	singlet
0.528016182512493	doublet
0.219586952568384	singlet
0.236419481243837	singlet
0.299130088560241	singlet
0.208202953285844	singlet
0.347772410914674	singlet
0.425973036988135	singlet
0.119392495986702	singlet
0.322096142128724	singlet
0.582188377299342	doublet
0.184325568487895	singlet
0.340317064042183	singlet
0.222014386007817	singlet
0.275623342655749	singlet
0.299236222982199	singlet
0.515404905183447	doublet
0.234106548004234	singlet
0.318720323708825	singlet
0.0960111613099771	singlet
0.486128868431688	doublet
0.588713737353254	doublet
0.2648963671249	singlet
0.410451934820977	singlet
0.257620901044104	singlet
0.260746706426802	singlet
0.237146160340262	singlet
0.527427626504713	doublet
0.407547769837785	singlet
0.169353127916979	singlet
0.242426093486169	singlet
0.163146887053148	singlet
0.198191442895464	singlet
0.215152108130901	singlet
0.247181905349636	singlet
0.40836503381525	singlet
0.399719558541495	singlet
0.395932396809113	singlet
0.150125453498263	singlet
0.283066944496597	singlet
0.299695587801477	singlet
0.478128554842839	doublet
0.383850532855921	singlet
0.455494460031189	doublet
0.179296379778856	singlet
0.369004041534718	singlet
0.220806417555434	singlet
0.291615661633535	singlet
0.37746495043938	singlet
0.206726174085127	singlet
0.44413061747642	doublet
0.333818812714339	singlet
0.227381400960348	singlet
0.31841954369345	singlet
0.514186523750483	doublet
0.303614273641593	singlet
0.284606688897197	singlet
0.454484820646747	doublet
0.294840250509599	singlet
0.493850829758644	doublet
0.252477710591537	singlet
0.427090992268948	singlet
0.425557868893793	singlet
0.292209324794131	singlet
0.440986261117103	doublet
0.409903971524977	singlet
0.164880001355776	singlet
0.310417752680345	singlet
0.321641034074151	singlet
0.291439646994887	singlet
0.271988966730713	singlet
0.175350353741969	singlet
0.362466469206414	singlet
0.372739213954756	singlet
0.381361333998316	singlet
0.413516228267737	singlet
0.340401295825002	singlet
0.320788659340265	singlet
0.0791534882846428	singlet
0.33909815793538	singlet
0.104570332261193	singlet
0.0987368763028315	singlet
0.78348187866309	doublet
0.216106494748927	singlet
0.183211151657014	singlet
0.38712830360932	singlet
0.105982389171896	singlet
0.418209895544461	singlet
0.286687407583606	singlet
0.222039852203804	singlet
0.199154465390245	singlet
0.340075466108499	singlet
0.299342624974168	singlet
0.330339321392163	singlet
0.288542670864045	singlet
0.209283948867286	singlet
0.368797286930881	singlet
0.292540778158797	singlet
0.701576386271119	doublet
0.596669315609857	doublet
0.260602285082663	singlet
0.172683996454416	singlet
0.13765006738886	singlet
0.305315279213479	singlet
0.172457795947838	singlet
0.425771311256005	singlet
0.447599469700784	doublet
0.290643519523126	singlet
0.445194632072171	doublet
0.565089865170427	doublet
0.176477976235937	singlet
0.191952904397227	singlet
0.416458782912684	singlet
0.0934980136554052	singlet
0.404434511055537	singlet
0.281256403463576	singlet
0.369284225340369	singlet
0.161654871910669	singlet
0.174513770882098	singlet
0.20663351768882	singlet
0.390678154543183	singlet
0.562770958564761	doublet
0.20326177974085	singlet
0.231474830565176	singlet
0.456326707878421	doublet
0.12651815400759	singlet
0.310462271751465	singlet
0.569552994181329	doublet
0.0912707144815485	singlet
0.298184918613576	singlet
0.546027766710685	doublet
0.403844277926036	singlet
0.257033974098975	singlet
0.321660247811261	singlet
0.116973108970298	singlet
0.423459963776364	singlet
0.321413402458881	singlet
0.113694834107284	singlet
0.211295815172929	singlet
0.135553594680739	singlet
0.363538971752782	singlet
0.318587564944177	singlet
0.630528332608187	doublet
0.337174170914124	singlet
0.348201985106179	singlet
0.138820222354433	singlet
0.338438872129231	singlet
0.343170186674986	singlet
0.22581181188273	singlet
0.255043266020571	singlet
0.228131438830685	singlet
0.048359253232853	singlet
0.280498149564072	singlet
0.312566452028947	singlet
0.531383177545088	doublet
0.295160244899837	singlet
0.150791168832019	singlet
0.094441384828673	singlet
0.0790271914304887	singlet
0.0597820910110193	singlet
0.0318889578109396	singlet
0.718267751079741	doublet
0.30146082131376	singlet
0.226405472810198	singlet
0.346330392544086	singlet
0.123521558595458	singlet
0.345177128461084	singlet
0.359990013260392	singlet
0.47224124360482	doublet
0.380147136344169	singlet
0.0682912746734622	singlet
0.241945168668369	singlet
0.291618045311979	singlet
0.693977568160004	doublet
0.509226390326811	doublet
0.407997695765032	singlet
0.427709415547853	singlet
0.328677074695753	singlet
0.176218049981044	singlet
0.535186200216008	doublet
0.16280465575535	singlet
0.131638888571548	singlet
0.257642052324287	singlet
0.184708938186681	singlet
0.261488988702609	singlet
0.394307044981058	singlet
0.436979078005184	singlet
0.299774822305007	singlet
0.692341793480497	doublet
0.489360837069612	doublet
0.188323021229556	singlet
0.347199522942375	singlet
0.214973070636769	singlet
0.444825275993194	doublet
0.351223987474455	singlet
0.412707885532525	singlet
0.232909697339529	singlet
0.321254587080323	singlet
0.376926091998921	singlet
0.306296418868678	singlet
0.324149553874174	singlet
0.139122002120398	singlet
0.267032295245189	singlet
0.201542053945869	singlet
0.381049427521792	singlet
0.449606582384099	doublet
0.535677244073846	doublet
0.303696899525925	singlet
0.121863075238638	singlet
0.305551187873446	singlet
0.221332121328137	singlet
0.476054830620598	doublet
0.304362514154857	singlet
0.3155576304302	singlet
0.591737702978765	doublet
0.174140189635439	singlet
0.292894417303032	singlet
0.100557624654769	singlet
0.226805428745357	singlet
0.282222084595051	singlet
0.449922644057214	doublet
0.0901510162593377	singlet
0.295590809827963	singlet
0.462804960890555	doublet
0.147512473981573	singlet
0.199656235018684	singlet
0.129954573899513	singlet
0.227016311767736	singlet
0.235981180578574	singlet
0.42104356768498	singlet
0.466071196071886	doublet
0.278721851758045	singlet
0.356507064324151	singlet
0.678876272205871	doublet
0.32012500838468	singlet
0.508170791750732	doublet
0.28514326395599	singlet
0.137891022968511	singlet
0.384980355386188	singlet
0.226137778682801	singlet
0.393572181569198	singlet
0.1680891716239	singlet
0.2642316204725	singlet
0.46387254204272	doublet
0.41649936256377	singlet
0.231757568178114	singlet
0.448884428387653	doublet
0.239516256616204	singlet
0.157432785070983	singlet
0.268324931017827	singlet
0.119534376402795	singlet
0.1689423423947	singlet
0.398248392397428	singlet
0.203725977115866	singlet
0.316392366996629	singlet
0.576994472556187	doublet
0.449895008130932	doublet
0.529921923836913	doublet
0.244494852314724	singlet
0.461205737954278	doublet
0.220493512177322	singlet
0.62930070835727	doublet
0.181345622253534	singlet
0.414994058647164	singlet
0.434533609940021	singlet
0.19307917543706	singlet
0.22036821643806	singlet
0.224076738434173	singlet
0.0366556405529903	singlet
0.198919619803675	singlet
0.330965192837911	singlet
0.273034640456038	singlet
0.350049091300008	singlet
0.273434306503475	singlet
0.494093562314446	doublet
0.265119935822596	singlet
0.0973920424057668	singlet
0.718122986877521	doublet
0.536662658908576	doublet
0.371546352572824	singlet
0.284722618756962	singlet
0.232830789107337	singlet
0.423404637929288	singlet
0.434152963454754	singlet
0.426033355737266	singlet
0.354667581186859	singlet
0.226609383006314	singlet
0.194629842547871	singlet
0.297479776927355	singlet
0.200355730591141	singlet
0.179958968874551	singlet
0.187945417309487	singlet
0.111271078426503	singlet
0.262523000379195	singlet
0.385115120482734	singlet
0.247336517127825	singlet
0.29059828901331	singlet
0.298886986472741	singlet
0.228204108962559	singlet
0.482197248239588	doublet
0.159714245909712	singlet
0.243832510482222	singlet
0.23303782442728	singlet
0.489053090983711	doublet
0.360446143906029	singlet
0.234405796087912	singlet
0.291596884265197	singlet
0.480535816949521	doublet
0.0708226052551799	singlet
0.311546234208315	singlet
0.221917243598746	singlet
0.21237920385611	singlet
0.393040185435283	singlet
0.329587887944905	singlet
0.325003861594686	singlet
0.170911850346522	singlet
0.205149453443136	singlet
0.268432877386051	singlet
0.532154716968975	doublet
0.340849698745177	singlet
0.15083019659546	singlet
0.710462138814638	doublet
0.453145711238111	doublet
0.418725411553529	singlet
0.347998562022127	singlet
0.376907189593444	singlet
0.316505160385034	singlet
0.179311033135199	singlet
0.127888611098872	singlet
0.135326611131854	singlet
0.203305675508158	singlet
0.210101421240653	singlet
0.425839955591562	singlet
0.215805842394961	singlet
0.188077225373703	singlet
0.585346183470246	doublet
0.30355408428411	singlet
0.412034229155078	singlet
0.0791782932967767	singlet
0.60357734602977	doublet
0.136240072533194	singlet
0.412133273006532	singlet
0.375179336755686	singlet
0.374020298074511	singlet
0.506130344456386	doublet
0.306853121068969	singlet
0.475032795645746	doublet
0.436179777716107	singlet
0.262638639480885	singlet
0.221800648330062	singlet
0.128123885072015	singlet
0.250145900868659	singlet
0.538191369309831	doublet
0.191561305753245	singlet
0.321833581498783	singlet
0.215541277388903	singlet
0.324010101061548	singlet
0.136752845055339	singlet
0.356718639729753	singlet
0.086043341692875	singlet
0.268737970753831	singlet
0.109305088074104	singlet
0.564002165364627	doublet
0.598178338095948	doublet
0.329920507947605	singlet
0.271327655236466	singlet
0.448352085949979	doublet
0.402687743591202	singlet
0.195947223803756	singlet
0.39387483131938	singlet
0.669655877793448	doublet
0.355319026172756	singlet
0.181926169874953	singlet
0.523297142311826	doublet
0.264286511700913	singlet
0.211434416735174	singlet
0.521272439390655	doublet
0.371143700716463	singlet
0.49403943658266	doublet
0.579370117241143	doublet
0.257523128202262	singlet
0.408739519147023	singlet
0.259732870815807	singlet
0.392778349695688	singlet
0.465804154055402	doublet
0.174961942012557	singlet
0.164023098633854	singlet
0.321323868439128	singlet
0.423362740509028	singlet
0.209156788816696	singlet
0.264246365697613	singlet
0.269665465694501	singlet
0.343472957708422	singlet
0.228541510412417	singlet
0.243260661953302	singlet
0.101868756577128	singlet
0.162771412105945	singlet
0.22989955236725	singlet
0.41354210158844	singlet
0.417291263093405	singlet
0.367073918699578	singlet
0.150750482623769	singlet
0.403400317172946	singlet
0.322723941486701	singlet
0.199702260505669	singlet
0.473174991802787	doublet
0.232152127035083	singlet
0.264013249544605	singlet
0.526215312888549	doublet
0.284230268601956	singlet
0.276239712707077	singlet
0.177077670414857	singlet
0.511522492611575	doublet
0.151526571938313	singlet
0.433391574052235	singlet
0.222918451324045	singlet
0.24799710050958	singlet
0.258818212346622	singlet
0.414398719066734	singlet
0.506143091401433	doublet
0.792815378749875	doublet
0.365111083717725	singlet
0.365684181335776	singlet
0.296448964978102	singlet
0.281894438835455	singlet
0.377648327847033	singlet
0.519950356159234	doublet
0.205583209919242	singlet
0.323597493910631	singlet
0.224666113408927	singlet
0.417396487735203	singlet
0.110933474970318	singlet
0.316990518201985	singlet
0.381713658283668	singlet
0.446351427407431	doublet
0.444811614795788	doublet
0.410408586061821	singlet
0.204418523309447	singlet
0.370221003682102	singlet
0.285456639547738	singlet
0.349373683166343	singlet
0.281836756604494	singlet
0.433695297149239	singlet
0.171595038207789	singlet
0.224241402950638	singlet
0.245331647707071	singlet
0.478996745035974	doublet
0.319295976471993	singlet
0.311619231496147	singlet
0.429376389184845	singlet
0.30565556031579	singlet
0.356445417931528	singlet
0.308020512529814	singlet
0.267231370708537	singlet
0.152992416015114	singlet
0.692010426613824	doublet
0.292240691032177	singlet
0.392300638625397	singlet
0.515947355862011	doublet
0.408869065339356	singlet
0.366870382562299	singlet
0.237178704830566	singlet
0.8726470114288	doublet
0.243351154926935	singlet
0.176588042946946	singlet
0.207303499493033	singlet
0.483577574089078	doublet
0.14115511784543	singlet
0.484473388226647	doublet
0.489252090715239	doublet
0.121440870526343	singlet
0.354857689439801	singlet
0.0852314034754313	singlet
0.192202321763407	singlet
0.496149868260731	doublet
0.536093300692931	doublet
0.395321501647955	singlet
0.219718662689459	singlet
0.460630872696422	doublet
0.413640694878268	singlet
0.346344487745963	singlet
0.393231635621942	singlet
0.372338763824091	singlet
0.41798142547819	singlet
0.239762962567511	singlet
0.336102129640755	singlet
0.228011175350591	singlet
0.331810664467059	singlet
0.278599097851538	singlet
0.371386746794633	singlet
0.700305224109074	doublet
0.196490697242495	singlet
0.327301948853928	singlet
0.354745198512968	singlet
0.340240813339402	singlet
0.380410281083834	singlet
0.368733770708264	singlet
0.326511304491666	singlet
0.452154701456261	doublet
0.550552546693335	doublet
0.382941821004493	singlet
0.762730332756747	doublet
0.190667555144738	singlet
0.339590679538642	singlet
0.443253571710649	doublet
0.114665504352513	singlet
0.213987063920114	singlet
0.811135374477153	doublet
0.829013176371239	doublet
0.129035251316404	singlet
0.429271499445502	singlet
0.294659234205411	singlet
0.292720389172008	singlet
0.235063945194206	singlet
0.245005722779474	singlet
0.420069820224871	singlet
0.276651613021695	singlet
0.352186618071027	singlet
0.340363077087003	singlet
0.296272309429104	singlet
0.340637312323475	singlet
0.238902675559469	singlet
0.458621976800796	doublet
0.549221097219396	doublet
0.397463076447105	singlet
0.511914584978957	doublet
0.551037496655871	doublet
0.235108981954605	singlet
0.235138390769756	singlet
0.119264538741133	singlet
0.399490085068076	singlet
0.566093739888556	doublet
0.40853725033165	singlet
0.270979031248723	singlet
0.436441005255399	singlet
0.310011161821022	singlet
0.261377709995438	singlet
0.581156405272147	doublet
0.141370035782547	singlet
0.167919444826985	singlet
0.235199915189077	singlet
0.191325606361413	singlet
0.110600287241922	singlet
0.491763859225273	doublet
0.364173862127174	singlet
0.416640489366767	singlet
0.37427311702763	singlet
0.38715657234827	singlet
0.126733748522986	singlet
0.232457415097154	singlet
0.384123954409228	singlet
0.414080244874923	singlet
0.243642186140843	singlet
0.276474074424596	singlet
0.434797268654947	singlet
0.195755382761334	singlet
0.284217795542479	singlet
0.232181000809105	singlet
0.234185696796245	singlet
0.393851193708632	singlet
0.132307396255269	singlet
0.584862075648461	doublet
0.271698562323043	singlet
0.406319934463307	singlet
0.383457143303119	singlet
0.218415382998749	singlet
0.387026991991879	singlet
0.651964572533936	doublet
0.247148702576831	singlet
0.501308631122324	doublet
0.472311450089805	doublet
0.158984194551292	singlet
0.229310668348164	singlet
0.448879252247193	doublet
0.448316020438818	doublet
0.794246989326201	doublet
0.344099207477994	singlet
0.133486672518419	singlet
0.488044587993728	doublet
0.38632135814678	singlet
0.248640861755754	singlet
0.135678337854982	singlet
0.427773045141465	singlet
0.382463767439937	singlet
0.333251896450622	singlet
0.331215629972081	singlet
0.269628795132534	singlet
0.390310670539119	singlet
0.35031771762031	singlet
0.173973729693246	singlet
0.173959328302633	singlet
0.156568965148017	singlet
0.363524084400631	singlet
0.208327146582649	singlet
0.104652986295808	singlet
0.353392919632694	singlet
0.4108585895854	singlet
0.366530676477155	singlet
0.273573913968454	singlet
0.247808153351935	singlet
0.619975750345951	doublet
0.266259568059389	singlet
0.178463273773073	singlet
0.427227333741046	singlet
0.621499604258994	doublet
0.19595709794359	singlet
0.173422276376264	singlet
0.24356225677518	singlet
0.366193314519609	singlet
0.330382610484004	singlet
0.268927855957383	singlet
0.268001308964897	singlet
0.291376748985225	singlet
0.217768488976301	singlet
0.269677858642253	singlet
0.183146256043084	singlet
0.292365496695317	singlet
0.214222111423383	singlet
0.158327567555191	singlet
0.363754530938712	singlet
0.305685543039023	singlet
0.242564998999467	singlet
0.355285327268578	singlet
0.145381021733034	singlet
0.540145001419246	doublet
0.521154714373162	doublet
0.071902796644655	singlet
0.364570891528675	singlet
0.15528804586179	singlet
0.167752673093327	singlet
0.457645608584876	doublet
0.311162541543215	singlet
0.176110401129767	singlet
0.143052092058835	singlet
0.358680756402605	singlet
0.274826448580631	singlet
0.428195985063731	singlet
0.589105987198985	doublet
0.107877229238646	singlet
0.407174197426227	singlet
0.237290972131243	singlet
0.196854714882994	singlet
0.291997978942709	singlet
0.535604419921393	doublet
0.23213331490961	singlet
0.18172766530569	singlet
0.396960056000609	singlet
0.381444766227474	singlet
0.324797375359266	singlet
0.153537683865499	singlet
0.0774585821064684	singlet
0.808292068561608	doublet
0.382205729803766	singlet
0.244509896320498	singlet
0.159963455120936	singlet
0.393942320014482	singlet
0.0682707378388309	singlet
0.230029069163244	singlet
0.203162085897083	singlet
0.437704970835343	doublet
0.214520058049762	singlet
0.204483612242917	singlet
0.277365440477343	singlet
0.392259420768478	singlet
0.216292435561721	singlet
0.262554160623469	singlet
0.247683758571677	singlet
0.188851877754653	singlet
0.373714680139876	singlet
0.551191522055486	doublet
0.429973116447645	singlet
0.0660635817065823	singlet
0.769427794002421	doublet
0.376332117268376	singlet
0.16872865773805	singlet
0.391861120956527	singlet
0.300338941936168	singlet
0.20386523470727	singlet
0.355385777001212	singlet
0.39176585179338	singlet
0.108561212410275	singlet
0.492632250129729	doublet
0.497409419624663	doublet
0.512070593012596	doublet
0.365595766102776	singlet
0.178714521033856	singlet
0.482253258129181	doublet
0.498753431531625	doublet
0.385928978141025	singlet
0.236033966394502	singlet
0.225169330236822	singlet
0.268987299907039	singlet
0.352512729369501	singlet
0.0527556051657153	singlet
0.169759879647136	singlet
0.330034880657195	singlet
0.414184785605218	singlet
0.144247323931397	singlet
0.249781850502177	singlet
0.48455088541502	doublet
0.735113149336243	doublet
0.27413380920569	singlet
0.231748642891609	singlet
0.659740062716286	doublet
0.15165326991998	singlet
0.40053192182247	singlet
0.243011357523186	singlet
0.732448290554713	doublet
0.37022255579933	singlet
0.253537468749858	singlet
0.331545127398433	singlet
0.353849347287942	singlet
0.354984718229741	singlet
0.346262703725616	singlet
0.158634733390189	singlet
0.245607087706205	singlet
0.471779947970328	doublet
0.305719934723334	singlet
0.357599429275622	singlet
0.32682979936738	singlet
0.264929932116034	singlet
0.295397334064657	singlet
0.69272447670589	doublet
0.20730993771789	singlet
0.221370771038582	singlet
0.19984371936075	singlet
0.321667037034524	singlet
0.253745482488704	singlet
0.153338306152197	singlet
0.354082788252608	singlet
0.184877973188498	singlet
0.0774074050299744	singlet
0.106948636712659	singlet
0.357444127323749	singlet
0.0792758917680822	singlet
0.308266197284889	singlet
0.140138040107509	singlet
0.17913788263368	singlet
0.428510433528864	singlet
0.380217597234786	singlet
0.269372548983799	singlet
0.399744765504989	singlet
0.192715502478158	singlet
0.361442542636798	singlet
0.573163160953116	doublet
0.212794481951182	singlet
0.317984563632079	singlet
0.205225799819269	singlet
0.600953771543612	doublet
0.112701027633887	singlet
0.173512982833116	singlet
0.130432046503942	singlet
0.175443278457368	singlet
0.40961165143248	singlet
0.166350652810857	singlet
0.269744163706366	singlet
0.537129710471351	doublet
0.190619591383139	singlet
0.218987101941437	singlet
0.555208848807249	doublet
0.247225799457576	singlet
0.3453961778588	singlet
0.300673305170745	singlet
0.160658085907448	singlet
0.310434747806259	singlet
0.466081079225456	doublet
0.331379725066831	singlet
0.279627289024065	singlet
0.158578183814885	singlet
0.378820082571092	singlet
0.507230066908672	doublet
0.218757788409566	singlet
0.275611863726246	singlet
0.375952788962681	singlet
0.31077769965606	singlet
0.0721912925394242	singlet
0.628085059883359	doublet
0.281337651911267	singlet
0.368926136175236	singlet
0.180879752991362	singlet
0.365357421250413	singlet
0.491469730122993	doublet
0.2766607047011	singlet
0.37833136652146	singlet
0.39340338398423	singlet
0.218219225363326	singlet
0.269028589065659	singlet
0.809619999120183	doublet
0.377726693716178	singlet
0.353296517988629	singlet
0.348453704596827	singlet
0.406378092507529	singlet
0.204979457393719	singlet
0.284604449754712	singlet
0.199667100350413	singlet
0.175644150266595	singlet
0.325513132449169	singlet
0.228178115663698	singlet
0.237091568898902	singlet
0.185626643472933	singlet
0.13811231895266	singlet
0.328314954685584	singlet
0.221105527670749	singlet
0.33632927131953	singlet
0.337606821963976	singlet
0.449688619351978	doublet
0.237380899150932	singlet
0.278970822635315	singlet
0.17786332878973	singlet
0.4287171551133	singlet
0.247949289212517	singlet
0.448439054346615	doublet
0.236342292308486	singlet
0.468398538430578	doublet
0.165346010820578	singlet
0.63121075974873	doublet
0.0869567303023127	singlet
0.37604176487652	singlet
0.1768562853704	singlet
0.298024637431983	singlet
0.214237724366823	singlet
0.31482596470756	singlet
0.328263919181348	singlet
0.229728846271433	singlet
0.0686230461141191	singlet
0.319246705308437	singlet
0.445114334782989	doublet
0.229404295531604	singlet
0.21471561527404	singlet
0.481706452223896	doublet
0.327797692553008	singlet
0.457213802123011	doublet
0.121638090407242	singlet
0.38504712898066	singlet
0.669731397712685	doublet
0.315875478616791	singlet
0.239872292843025	singlet
0.391013472846783	singlet
0.213326785889616	singlet
0.20993559958017	singlet
0.315945270652447	singlet
0.306843497028789	singlet
0.264273624592693	singlet
0.467479921274669	doublet
0.428927724869344	singlet
0.201599571400053	singlet
0.203704585535536	singlet
0.165532572317252	singlet
0.225600441916152	singlet
0.236697433314366	singlet
0.317851776387808	singlet
0.378232777871523	singlet
0.501724824950688	doublet
0.17469766077122	singlet
0.418087187088743	singlet
0.415145093396946	singlet
0.108695622774989	singlet
0.219691650488241	singlet
0.685074238380141	doublet
0.169187321427122	singlet
0.414925611954225	singlet
0.804122655757933	doublet
0.284215895097428	singlet
0.279479031036414	singlet
0.230946141094522	singlet
0.184781697963249	singlet
0.38374202793138	singlet
0.290156092870515	singlet
0.482855608164418	doublet
0.262922721489605	singlet
0.785879296254235	doublet
0.339513100540886	singlet
0.279197797266267	singlet
0.514137809860984	doublet
0.215635791175881	singlet
0.26306997895635	singlet
0.41036484432645	singlet
0.343943411057201	singlet
0.225675406257412	singlet
0.332864023076547	singlet
0.372070457674897	singlet
0.243031260268802	singlet
0.212759339570652	singlet
0.493763411199901	doublet
0.106556427361206	singlet
0.327822488710724	singlet
0.294292142717993	singlet
0.469859695405229	doublet
0.169845267447089	singlet
0.291196639092431	singlet
0.258570880703317	singlet
0.59403228502567	doublet
0.28114892995252	singlet
0.346650457617733	singlet
0.34057420867204	singlet
0.242839357811012	singlet
0.23224276105586	singlet
0.692750329461957	doublet
0.241659643343207	singlet
0.226649700695934	singlet
0.204026615313548	singlet
0.673915612876397	doublet
0.227356252693759	singlet
0.372597021962758	singlet
0.346759560392793	singlet
0.365115559715137	singlet
0.543258599036267	doublet
0.341194940315962	singlet
0.176126453849988	singlet
0.0756111288560011	singlet
0.560207036760864	doublet
0.17712143903751	singlet
0.178023660073308	singlet
0.25364394161883	singlet
0.421714000677178	singlet
0.203294574569196	singlet
0.303597134540046	singlet
0.161524554734042	singlet
0.194403451594776	singlet
0.264198007707672	singlet
0.442873311646861	doublet
0.202089438051325	singlet
0.214002442562161	singlet
0.0905298172765185	singlet
0.267225524788697	singlet
0.469261477627972	doublet
0.273989135342866	singlet
0.284123289585227	singlet
0.250235947966052	singlet
0.515269107575518	doublet
0.313682648362314	singlet
0.45020619401404	doublet
0.144659205743512	singlet
0.392502392798653	singlet
0.384201118623971	singlet
0.786724878101018	doublet
0.198594699377646	singlet
0.307340449326378	singlet
0.348261566233483	singlet
0.400802263905197	singlet
0.388472548684613	singlet
0.263533542869047	singlet
0.546764007479318	doublet
0.308786994303193	singlet
0.615152826372046	doublet
0.189162014433521	singlet
0.138809905531148	singlet
0.24402690397712	singlet
0.0465440371588352	singlet
0.360339426157243	singlet
0.413136845973586	singlet
0.14410818006871	singlet
0.407521698907455	singlet
0.319506138744301	singlet
0.190771386603895	singlet
0.450988198597342	doublet
0.385320265545041	singlet
0.222829050977946	singlet
0.243838261137699	singlet
0.23598338690919	singlet
0.320768818427018	singlet
0.580654623356462	doublet
0.228418374163831	singlet
0.144252036460461	singlet
0.207598353303693	singlet
0.717169532314108	doublet
0.217041756208216	singlet
0.143811362305075	singlet
0.151753204436749	singlet
0.237164916463044	singlet
0.211888424184501	singlet
0.465671321265342	doublet
0.283400409199084	singlet
0.623999057352119	doublet
0.422206268458993	singlet
0.105232559075467	singlet
0.250413883347246	singlet
0.670797149876483	doublet
0.236179734370154	singlet
0.368174591805295	singlet
0.216878471655071	singlet
0.245214722993825	singlet
0.556304881554317	doublet
0.588555094611745	doublet
0.367021762428382	singlet
0.803628818663106	doublet
0.523162320555043	doublet
0.457939438355119	doublet
0.432280218348528	singlet
0.236823857707478	singlet
0.48331241000779	doublet
0.146450986399307	singlet
0.244866086891823	singlet
0.322931076690085	singlet
0.322353817792417	singlet
0.274877436904397	singlet
0.301268980311164	singlet
0.055105962071272	singlet
0.469020322888878	doublet
0.189794921412749	singlet
0.344794640896851	singlet
0.299237637709253	singlet
0.331359060684938	singlet
0.562125596847829	doublet
0.327164505295677	singlet
0.430165708222668	singlet
0.21829475355839	singlet
0.338556498944308	singlet
0.348963524263213	singlet
0.52278539560472	doublet
0.167081951865198	singlet
0.19355514685954	singlet
0.0740519648836764	singlet
0.433494748803954	singlet
0.211119116137754	singlet
0.183789743914038	singlet
0.137783874549231	singlet
0.283028874255511	singlet
0.208784405870175	singlet
0.266513118348581	singlet
0.240316022772112	singlet
0.31953137151964	singlet
0.26121635089997	singlet
0.37211950538636	singlet
0.666635670387012	doublet
0.141719945840859	singlet
0.310760554025044	singlet
0.427251645066215	singlet
0.455394212098803	doublet
0.643955331337772	doublet
0.356037248105627	singlet
0.321598452600169	singlet
