p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
1.37915139450136e-40	8.00482238345684	0.333	0.002	4.62539794687867e-36	SSTR2	CD4 Proliferating
9.23991331206979e-39	8.28861534945743	0.333	0.002	3.09888212660197e-34	CEBPB-AS1	CD4 Proliferating
1.6777401495121e-35	8.11173758737336	0.333	0.002	5.62680491343367e-31	AP002954.1	CD4 Proliferating
1.86890347740435e-30	8.05728980335098	0.333	0.002	6.26792848251873e-26	OSBP2	CD4 Proliferating
1.91474635207498e-28	7.95419631038687	0.333	0.003	6.42167631558907e-24	SLC2A9	CD4 Proliferating
1.09342721405184e-26	7.81217730551445	0.333	0.003	3.66713619048706e-22	ZFP92	CD4 Proliferating
1.10529588872724e-26	7.76778318615599	0.333	0.003	3.70694135161342e-22	ILDR2	CD4 Proliferating
1.89358753218667e-24	7.72471446426411	0.333	0.003	6.35071386544766e-20	AC073529.1	CD4 Proliferating
1.89358753218667e-24	7.72471446426411	0.333	0.003	6.35071386544766e-20	CABLES1	CD4 Proliferating
8.7077609666816e-24	7.68289428856948	0.333	0.003	2.92040887300567e-19	NPIPB12	CD4 Proliferating
1.4394232065913e-22	7.6027239398855	0.333	0.003	4.82753755026589e-18	NPIPB15	CD4 Proliferating
7.0744553028482e-22	6.04841165200453	0.667	0.014	2.37263081946923e-17	AFMID	CD4 Proliferating
5.73138831695614e-21	7.49024921062709	0.333	0.004	1.92219301374075e-16	AC119428.2	CD4 Proliferating
5.07534276342922e-20	7.32032420918477	0.333	0.004	1.70216845599889e-15	ARNTL2	CD4 Proliferating
1.36831425120264e-19	7.38591255081235	0.333	0.004	4.58905233568342e-15	NICN1	CD4 Proliferating
1.12723300172589e-17	7.22721480479329	0.333	0.004	3.78051404118828e-13	AC005523.2	CD4 Proliferating
5.52326304465998e-16	7.92953425615261	0.333	0.005	1.85239195991806e-11	ZC3H12C	CD4 Proliferating
4.55303383030995e-15	6.97928729134971	0.333	0.005	1.52699648600935e-10	ARMC9	CD4 Proliferating
8.0951969415681e-15	6.83489738201453	0.333	0.005	2.71496715026311e-10	SLC41A2	CD4 Proliferating
1.06339110308221e-14	5.47232730262982	0.667	0.021	3.56640108151712e-10	TBCE	CD4 Proliferating
2.2619060302651e-14	6.90528670990593	0.333	0.005	7.58598044430309e-10	NANOS3	CD4 Proliferating
2.56448914368391e-14	5.85798099512757	0.667	0.022	8.60078369008709e-10	ALG10B	CD4 Proliferating
6.0457341677754e-14	6.85798099512757	0.333	0.006	2.02761832518851e-09	AC118553.2	CD4 Proliferating
