Gene	Expression
366	RAP1B	3.42412973161436
367	PCED1B-AS1	3.42409678213339
368	ATP5G3	3.4214971214613
369	CALR	3.41971097587844
370	STK17B	3.38770825685619
371	CNN2	3.34966212721404
372	SHFM1	3.34386726040205
373	GZMB	3.30560943448015
374	LOC101928173	3.30009184379759
375	TMEM258	3.28889138501285
376	ENO1	3.28828036905421
377	RPL13A	3.28502547624986
378	HSPE1	3.27360154766767
379	RAN	3.27152764848415
380	PET100	3.2634273469919
381	LCP2	3.25950845849322
382	MIR4435-1HG	3.2431986380818
383	CORO1B	3.22960934552754
384	CD53	3.22319517758443
385	CD96	3.22157178919587
386	PRR13	3.21748489291167
387	TRMT112	3.21239990289144
388	GNG5	3.20585822368327
389	SLC2A3	3.2048534503903
390	OXNAD1	3.20292634260272
391	RGCC	3.2026646192893
392	MORF4L1	3.198038411006
393	GYPC	3.19370784065073
394	ZFAS1	3.17751059984401
395	UQCRH	3.17571176670412
396	LAT	3.1755782244134
397	NDUFA11	3.1753152382236
398	ATPIF1	3.16744617736214
399	RGS2	3.15801261739067
400	GPX4	3.14237150409814
401	TIGIT	3.11948133156932
402	HLA-J	3.11814539653879
403	HNRNPA3	3.11599883102755
404	C4orf3	3.10626227105582
405	FKBP8	3.10451688919609
406	SRSF2	3.10139864639935
407	CTLA4	3.09636185998208
408	PRDX1	3.08786096707378
409	RGS10	3.087816632187
410	ROMO1	3.08256124490247
411	EPC1	3.06927586138358
412	SLC25A5	3.05971523846911
413	SON	3.04659502431797
414	CALM3	3.02440807918699
415	ARF5	3.00208954001344
416	ICOS	2.99114064312135
417	PPP1R2	2.98834956806761
418	COPE	2.98701253422938
419	HLA-G	2.97286169779409
420	CCND3	2.95471280171493
421	WDR83OS	2.94833594550186
422	EIF4A2	2.92198584274029
423	HNRNPF	2.91590495853937
424	SRSF3	2.90847364000307
425	ATP5B	2.88932844564688
426	GIMAP4	2.86560625339526
427	HNRNPC	2.84810844087178
428	ETS1	2.84450721079527
429	TRAPPC1	2.84370390675062
430	BTG2	2.83758437648044
431	GPX1	2.8303865008451
432	UBE2D2	2.82892706259009
433	HNRNPA1P10	2.8147764612714
434	MBNL1	2.8082696773327
435	MYH9	2.79829409128208
436	ITGB1	2.79047155903756
437	SEC61G	2.77486318779512
438	SAP18	2.77195374083138
439	GNB2	2.76321478766921
440	DNPH1	2.76248929452881
441	WIPF1	2.76114804828124
442	N4BP2L2	2.75879308416056
443	PIK3IP1	2.75673662990447
444	ANXA1	2.75660134782509
445	TYMP	2.75243606152839
446	HCLS1	2.74977896572268
447	EIF3G	2.72593118083651
448	RABAC1	2.7255655555534
449	SEC61B	2.72426268320724
450	DYNLL1	2.71699562133612
451	NDUFB1	2.70489191511924
452	ACAP1	2.70459875366274
453	C19orf53	2.69821048291011
454	ICAM3	2.69801759341298
455	RHOH	2.69800890175535
456	TBC1D10C	2.68822702441571
457	SEPT7	2.68656851861844
458	HNRNPA0	2.6864879562577
459	CXCR6	2.68387410456915
460	CTSC	2.68116503262861
461	ANP32B	2.68012303645697
462	WDR1	2.67820232880437
463	EMP3	2.67635160666105
464	PRDM1	2.66746399339613
465	RNF213	2.66573762539465
466	CDC37	2.66564744361212
467	KIAA1551	2.66194614392376
468	LAG3	2.66174606818913
469	TMEM59	2.65894408947674
470	SPCS1	2.65036038940028
471	UBXN1	2.64929983796771
472	VAMP8	2.64928329201845
473	SQSTM1	2.64738652511637
474	ARHGEF1	2.64220466815074
475	LBH	2.63996245342921
476	TMEM50A	2.63873683225509
477	C14orf2	2.63220877073288
478	POLR2L	2.62936154955822
479	TNFRSF4	2.62552416819408
480	TUBA4A	2.6194854803955
481	EIF3H	2.61725870395022
482	SERP1	2.61149149854993
483	MSN	2.60848294698961
484	SEPT9	2.6040479368451
485	PSMB10	2.59792294612759
486	VPS28	2.58667450996634
487	EIF3E	2.57905892397776
488	BSG	2.57350005719779
489	HIGD2A	2.56557888865739
490	CSNK2B	2.56160068950095
491	NCL	2.55507450781947
492	GLTSCR2	2.54900927481953
493	ABRACL	2.5483174705597
494	UBE2L6	2.53802206437447
495	RPL22L1	2.53429647040026
496	RBM39	2.52976761668124
497	ISG15	2.52843188999754
498	SNHG8	2.52412997050464
499	CD164	2.51356436312982
500	ERP29	2.50671031608813
501	CAP1	2.50575599842289
502	JAK1	2.49697453690201
503	SLA	2.48907213854096
504	RBM8A	2.48754409154702
505	CD82	2.48630307909397
506	EMB	2.48167655901091
507	MAT2B	2.47837290764782
508	HLA-F	2.47469681278253
509	ARPC5	2.47266711864674
510	STAT1	2.46350621935539
511	TAPBP	2.46060172116226
512	NDUFB11	2.45704546839508
513	CUTA	2.45613105875686
514	PPP1R18	2.45458802187087
515	CD27	2.45357660043627
516	ARL6IP4	2.44946278561941
517	GBP5	2.43716404947875
518	SEPW1	2.43585946436294
519	LAMTOR4	2.43412565439123
520	BUB3	2.42917901011754
521	NDUFB2	2.41853927182006
522	DBI	2.41837282378845
523	PSMB3	2.41641193664423
524	DAD1	2.41349154039179
525	TMEM173	2.41316722919013
526	RASAL3	2.40579464056695
527	PHLDA1	2.40526143746143
528	POLD4	2.40443174197417
529	MRPS21	2.40221875336918
530	SEPT6	2.40199689717037
531	ZYX	2.39779003242597
532	HMGB2	2.39367137882248
533	EZR	2.39324184772531
534	CACYBP	2.38948453628896
535	ARF6	2.38669350344315
536	ITGAE	2.38424064376459
537	PRKAR1A	2.37698632295148
538	EIF4G2	2.37302184927857
539	RALY	2.37163804132904
540	SIRPG	2.37036142150777
541	ARHGDIA	2.37007301039888
542	SRP9	2.36422095704095
543	TAP1	2.36406935803645
544	CTSB	2.36018358758391
545	HERPUD1	2.35371654004962
546	COX5A	2.35092244525814
547	ISCU	2.34676289136879
548	NEDD8	2.34162606843635
549	DDX24	2.32640331992187
550	RNF19A	2.32424197453889
551	ELF1	2.32413521138649
552	NOP10	2.3162653972357
553	CELF2	2.31555250613756
554	EML4	2.30653477367872
555	SEC11A	2.29027282118217
556	GNG2	2.28759618675133
557	PRELID1	2.28369712022553
558	SHISA5	2.27282411350466
559	SP100	2.26772476654021
560	LGALS1	2.26602826722825
561	TUBA1A	2.26561055237521
562	NHP2L1	2.2651515734926
563	SKAP1	2.26250114594932
564	SNHG6	2.26229712323156
565	NEAT1	2.25940668757988
566	RAC1	2.25121641822322
567	C11orf58	2.24256505097443
568	PDIA3	2.24056591171211
569	SF1	2.23673273470338
570	NDFIP1	2.23479781590329
571	ERH	2.23158705536422
572	MZT2A	2.22922541470284
573	TRAF3IP3	2.22888629786602
574	C19orf60	2.22454767940943
575	CSDE1	2.22247398924754
576	MAP1LC3B	2.21268468385969
577	CDC42SE2	2.20922039627775
578	C4orf48	2.20714278041631
579	PAIP2	2.20045626206396
580	NDUFB10	2.19092939148608
581	CCL4L1	2.19070464146793
582	LSM7	2.18690400264945
583	SH3BGRL	2.18345332097853
584	PLP2	2.1826781089517
585	RPL21P28	2.18258380096207
586	ANXA5	2.17490968115171
587	C11orf31	2.17401872768843
588	TNF	2.17109421955738
589	RNA45S5	2.16702024720035
590	HSPH1	2.16552612160503
591	MAF	2.16177110908778
592	EIF4B	2.16025703779813
593	UQCRQ	2.155910679321
594	ARGLU1	2.15380169391157
595	SRSF11	2.15345254092339
596	AES	2.14368746739346
597	SF3B5	2.14316475685717
598	SLC9A3R1	2.14179180955921
599	ATP5J	2.13805701941713
600	PRDX5	2.13670836365566
601	RBX1	2.13462218546299
602	H2AFV	2.13175500284347
603	SNRPG	2.12115673479081
604	PPP1CC	2.11722044256612
605	TOMM6	2.11035057883739
606	ITGA4	2.10946961464405
607	UQCRHL	2.10206425897656
608	CBLB	2.10000646384852
609	COX7B	2.0986005205577
610	SNRPD3	2.0983927297906
611	DEF6	2.09651040603018
612	NAP1L4	2.09441761256663
613	ANXA6	2.09330081629923
614	OCIAD2	2.08945092194215
615	CD4	2.08768718488971
616	RNF167	2.0810591146345
617	PBXIP1	2.077829009037
618	PEBP1	2.07077337516611
619	CD5	2.07022247845591
620	RSRP1	2.0676653075599
621	TPM4	2.06726717655885
622	CXCR3	2.06048651410192
623	SNRPB	2.06044227538346
624	SERBP1	2.06013288779427
625	NDUFB4	2.05628236442207
626	TNFRSF1B	2.05392708473868
627	SUN2	2.05044342779179
628	SIT1	2.04847336477389
629	CCNL1	2.04628683902451
630	UBE2I	2.04422936122048
631	CARD16	2.04407886894754
632	NDUFB8	2.03409340951213
633	ZAP70	2.03039891048439
634	CLEC2D	2.02975121309245
635	DPP7	2.0288557562498
636	SFPQ	2.02860542099057
637	SELT	2.02555826383998
638	ATP5O	2.02099113715231
639	SNX3	2.02059916783291
640	MRPL57	2.01232647398781
641	MEAF6	2.00537988093551
642	PDIA6	2.00387420469922
643	DYNLRB1	2.00183529663381
644	SUMO1	2.00017638875349
645	YPEL5	1.99882824682121
646	FUS	1.99748561785462
647	IFI16	1.99587025994484
648	PSMB1	1.99118983156981
649	MATR3	1.98991560980961
650	TBCB	1.9890401619526
651	TXN	1.98739954972431
652	LAMP1	1.98045678542133
653	IFI6	1.97999894442899
654	TMBIM4	1.97923784822581
655	MINOS1	1.97464809853129
656	IFI27L2	1.97301059959091
657	CSTB	1.96950331391429
658	GLIPR1	1.96812582970817
659	RPSAP58	1.96788231069824
660	SYNGR2	1.96655391297088
661	GTF3A	1.96635976274739
662	TSTD1	1.96436548654356
663	OTUB1	1.96370959337843
664	GIMAP7	1.95445094594859
665	STK4	1.95223847944397
666	TUBA1B	1.95222016715202
667	ATP5C1	1.94630773257906
668	FYN	1.94124578981052
669	EIF3L	1.94064237052547
670	RPS27L	1.93434591800335
671	RANBP1	1.93123043067008
672	BCAP31	1.92986904478504
673	SOCS1	1.92978125941864
674	RNASET2	1.92688063633955
675	ARL6IP1	1.92536576556339
676	DYNLT1	1.92199713200535
677	SELPLG	1.92139791540952
678	MRPL41	1.92005212524743
679	CMPK1	1.91623028526403
680	MDH2	1.91542900649694
681	TMEM123	1.91299358736009
682	RNPS1	1.91210111822697
683	POMP	1.90864990956866
684	NDUFV2	1.90339560879957
685	RHOC	1.90200177696848
686	TSPAN14	1.89696494795128
687	C17orf62	1.89306578562038
688	TRIM22	1.8926653211943
689	SF3B1	1.88665224934106
690	SPCS2	1.87446924210182
691	PDCD4	1.86878149528705
692	ANXA11	1.86807366080372
693	PTPN7	1.86680379061232
694	CLEC2B	1.86576313779919
695	UBE2N	1.86565611856457
696	BHLHE40	1.86501001007596
697	EID1	1.86378438839841
698	BAX	1.86307165027576
699	CD40LG	1.86126443851792
700	CLK1	1.85931737011404
701	APOBEC3G	1.85836011025523
702	RPS17	1.85757121052163
703	RPS14P3	1.85616720862167
704	RNF149	1.85520613572685
705	RHOG	1.85058436209691
706	WAS	1.85045174518737
707	IQGAP1	1.84979650618858
708	CYCS	1.84928417022477
709	ECH1	1.84503548839553
710	TOMM5	1.84494132473696
711	VCP	1.84407932137812
712	COX17	1.84367868330396
713	UBXN4	1.84233431206785
714	KMT2E	1.84078839201626
715	OSTF1	1.83936202958388
716	DGUOK	1.83536509109602
717	PSMD8	1.83130197016592
718	ARPC4	1.82885540875994
719	RAB11B	1.82586013026216
720	GADD45B	1.82465897560656
721	IL6ST	1.82176992127607
722	TOMM20	1.82138873871405
723	PNISR	1.82125580086217
724	IDS	1.82052698662894
725	SELK	1.8175279901993
726	CSK	1.81563974763733
727	SSU72	1.81180662047435
728	RASSF5	1.80507698888582
729	ELOVL5	1.80462258859391
730	TERF2IP	1.80427960536182
731	CFLAR	1.8040227243868
732	EIF5A	1.8033463734143
733	CMTM6	1.80124288681806
734	NME2	1.79893703389877
735	COX14	1.79756936863868
736	CCDC107	1.79529695338396
737	PSMA1	1.79497520895804
738	HSPD1	1.79333807720959
739	ATP5F1	1.79316886915314
740	ATP6V1F	1.78666290341957
741	FAM96B	1.78174157071968
742	VDAC1	1.77550166031219
743	NDUFA6	1.77512455966015
744	HNRNPLL	1.77253083335262
745	GSTP1	1.77009661421183
746	SRI	1.76772825443882
747	C14orf166	1.76476268103559
748	GABARAPL2	1.76332969459701
749	GPI	1.76155920569154
750	ANKRD12	1.76108657694556
751	KRT10	1.75818690370267
752	ST13	1.75693328424112
753	RAB7A	1.75477423743094
754	TUBB	1.75292220418073
755	AIP	1.75150078574804
756	ATP5A1	1.75130864503794
757	SRSF10	1.74893890573769
758	APBB1IP	1.74847772520383
759	PRDX2	1.74293626430045
760	PRRC2C	1.74226900195186
761	IL2RB	1.73667065741076
762	AHNAK	1.73578128232652
763	SCAND1	1.72779618380347
764	MRPS6	1.72094400082251
765	VAPA	1.72070007944735
766	XCL1	1.71737817431679
767	RHOB	1.71686429751077
768	SRRM1	1.71068483240967
769	IRF1	1.71002718858096
770	LPXN	1.70618039668734
771	LOC100996809	1.70513581070584
772	CCDC85B	1.7024287470732
773	EIF5	1.70036210521696
774	TMED2	1.69998297007724
775	SASH3	1.69885618802366
776	FAM49B	1.69527418287312
777	BRD2	1.69219076752574
778	RAB1B	1.69047304845846
779	ITK	1.6904396895207
780	REEP5	1.68361344188472
781	PHB2	1.68330573010034
782	SNX9	1.68322692436375
783	NSA2	1.67903375915385
784	PHPT1	1.6777472706619
785	RNF7	1.67657600171224
786	GDI2	1.67321821741561
787	GADD45G	1.67308521668172
788	CBX3	1.67253210865182
789	HNRNPU	1.67213010783523
790	ANAPC11	1.67129081690228
791	PIM2	1.66762491554383
792	PPP4C	1.6659270540251
793	LRRFIP1	1.66567766866611
794	FIS1	1.66486256321814
795	LINC-PINT	1.66460971345867
796	KHDRBS1	1.66363031026596
797	JTB	1.65974364672345
798	MRPL33	1.658720023906
799	SURF4	1.65796887000437
800	WSB1	1.65758718962407
801	CLDND1	1.65496213449024
802	TMCO1	1.65438623697322
803	CLPP	1.65309165764628
804	CHMP4A	1.65102268485927
805	PSAP	1.64109188871298
806	TRABD	1.64034437727449
807	XRCC6	1.63672627547038
808	RCSD1	1.63598757108911
809	STAT3	1.63567322180581
810	NDUFS7	1.63144337979353
811	PTGER4	1.62184724738128
812	AUP1	1.62159689685064
813	NDUFB9	1.61586865567665
814	RAP1A	1.61566854437841
815	SH3KBP1	1.61559653437734
816	SEP15	1.61259700940771
817	NDUFA2	1.60552576142215
818	GHITM	1.6053086963948
819	MYEOV2	1.59970732673703
820	TNFAIP8	1.59939643465236
821	UXT	1.59814259886915
822	LGALS3	1.59594664490376
823	HSPA5	1.59273300865124
824	LMAN2	1.5918203423182
825	SPSB3	1.59179630635995
826	RSL24D1	1.58809817758721
827	CCNH	1.5836642967589
828	GPBP1	1.58335730342847
829	BLOC1S1	1.58245476148589
830	NDUFC1	1.58231388172914
831	BZW1	1.58194374878872
832	POLR2G	1.58040473673354
833	C16orf13	1.57845113075549
834	TECR	1.5775243883997
835	HMGN4	1.57725287718263
836	C19orf66	1.57606834139852
837	PTTG1	1.57569437515949
838	ARHGAP15	1.57019109798825
839	HMGN3	1.56930296503638
840	RORA	1.56834396031236
841	AP2M1	1.56699183146404
842	IRF7	1.56686857465238
843	PSMA5	1.56578936446808
844	PAK2	1.56426211844493
845	PRPF38B	1.56366894412795
846	PRKCH	1.56257031365019
847	DEK	1.5623416892178
848	SLC3A2	1.5620596274444
849	LIME1	1.56146173511358
850	SF3B2	1.56112699118302
851	PAG1	1.55990905994521
852	AAK1	1.55835044887179
853	RBCK1	1.55705812364535
854	CD97	1.5533511411144
855	SYTL3	1.55324714151548
856	RPN1	1.54775505954962
857	ZNHIT1	1.54683676473991
858	ZNF706	1.54245389499198
859	ATP5H	1.54213413992563
860	ARID5B	1.54170377161377
861	TMED9	1.54130986880715
862	ACP5	1.53658030526735
863	RHBDD2	1.53585675615902
864	TRAT1	1.53518137034452
865	POLR1D	1.5344829800711
866	LSM8	1.5340141855857
867	NME3	1.53399586223827
868	OPTN	1.53112371761702
869	C7orf73	1.5301831164227
870	PSTPIP1	1.52644257950466
871	NAP1L1	1.52610379757874
872	TRA2B	1.52554239455517
873	H3F3A	1.52550917411478
874	SIVA1	1.52522200171134
875	HNRNPH3	1.52431963522485
876	OCIAD1	1.52260829070257
877	ATP6V0B	1.52225313669155
878	RPN2	1.52105772054482
879	PSMB6	1.52058071718579
880	CCT4	1.51897035621121
881	EIF3D	1.51762584711464
882	TBCA	1.51691651808744
883	TCEA1	1.51674050186132
884	FOSB	1.51626991135858
885	ID2	1.51530776394333
886	CD63	1.51451659132968
887	ARHGAP9	1.51224082647517
888	PPP2R1A	1.50870727966596
