Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Glycosaminoglycan biosynthesis	2/53	0.295390636874999	0.533986566194289	0	0	1.88273835332659	2.29591772198682	B4GALT1;ST3GAL1
Nitrogen metabolism	1/17	0.296294453905355	0.533986566194289	0	0	2.99862132352941	3.64752760305444	CA2
Rheumatoid arthritis	3/93	0.296417032662952	0.533986566194289	0	0	1.60106732348112	1.94687852780054	JUN;IL23A;LTB
TGF-beta signaling pathway	3/94	0.302010671611169	0.540092076968879	0	0	1.58339197748065	1.89578401335975	GREM2;SMAD3;MYC
Fatty acid biosynthesis	1/18	0.310697452605598	0.551600549915736	0	0	2.82208765859285	3.29883890402071	ACSL6
Pyrimidine metabolism	2/56	0.318084051508224	0.560651745464136	0	0	1.77786877786878	2.03644133414509	NME2;UPP1
Inflammatory mediator regulation of TRP channels	3/98	0.324422852456376	0.567739991798658	0	0	1.51641171895255	1.70703606621938	PTGER2;PIK3R1;PLCB1
RNA transport	5/186	0.332270295145611	0.571044214044039	0	0	1.32719763689076	1.46231498217471	EEF1A1;EIF3E;PABPC1;EIF1;RNU4-2
Signaling pathways regulating pluripotency of stem cells	4/143	0.335560755028025	0.571044214044039	0	0	1.38214761524114	1.50923919961169	SMAD3;MYC;TCF7;PIK3R1
Progesterone-mediated oocyte maturation	3/100	0.335634150295272	0.571044214044039	0	0	1.48499314407597	1.62121683785968	PDE3B;PIK3R1;CDC25B
Viral protein interaction with cytokine and cytokine receptor	3/100	0.335634150295272	0.571044214044039	0	0	1.48499314407597	1.62121683785968	IL18RAP;CCR6;IL18R1
Notch signaling pathway	2/59	0.340601729566395	0.571557696875115	0	0	1.68403810509074	1.81377881354221	TLE4;TLE1
VEGF signaling pathway	2/59	0.340601729566395	0.571557696875115	0	0	1.68403810509074	1.81377881354221	PXN;PIK3R1
Amoebiasis	3/102	0.346836275587769	0.576176814824008	0	0	1.45484400656814	1.54053786642284	PIK3R1;PLCB1;NFKB1
Mineral absorption	2/60	0.348057830995727	0.576176814824008	0	0	1.65491824112514	1.74657858872318	FTH1;FTL
Protein digestion and absorption	3/103	0.35243107297252	0.579500757572265	0	0	1.44022167487685	1.50200749224002	DPP4;COL5A3;COL6A2
Adrenergic signaling in cardiomyocytes	4/150	0.368074372977497	0.585996297507582	0	0	1.31540673093185	1.31470990835732	CREM;PPP2R5A;ADRB2;PLCB1
Spliceosome	4/150	0.368074372977497	0.585996297507582	0	0	1.31540673093185	1.31470990835732	SRSF3;SRSF5;HNRNPA1;RNU4-2
Basal cell carcinoma	2/63	0.370248048271491	0.585996297507582	0	0	1.57328714705764	1.56318994311585	GADD45B;TCF7
Cytosolic DNA-sensing pathway	2/63	0.370248048271491	0.585996297507582	0	0	1.57328714705764	1.56318994311585	NFKBIA;NFKB1
Glucagon signaling pathway	3/107	0.37474340399153	0.585996297507582	0	0	1.38454433497537	1.35894929290938	PDE3B;PYGM;PLCB1
GnRH secretion	2/64	0.377579210107503	0.585996297507582	0	0	1.54783228976777	1.50754980615128	PIK3R1;PLCB1
Mannose type O-glycan biosynthesis	1/23	0.378419153421548	0.585996297507582	0	0	2.18014705882353	2.11856406598884	B4GALT1
Protein export	1/23	0.378419153421548	0.585996297507582	0	0	2.18014705882353	2.11856406598884	HSPA5
Proximal tubule bicarbonate reclamation	1/23	0.378419153421548	0.585996297507582	0	0	2.18014705882353	2.11856406598884	CA2
Drug metabolism	3/108	0.380299637974308	0.585996297507582	0	0	1.37128782547502	1.32575533219554	IMPDH2;NME2;UPP1
Oxytocin signaling pathway	4/154	0.386626160294378	0.592021307950767	0	0	1.2800658436214	1.21644279102674	JUN;CAMK4;EEF2;PLCB1
Cushing syndrome	4/155	0.391254680703711	0.595387557592604	0	0	1.27152317880795	1.19319299442357	NR4A1;TCF7;PLCB1;PDE8A
Neuroactive ligand-receptor interaction	8/341	0.397217734511829	0.599253093856449	0	0	1.15375225599665	1.06522565185131	P2RY8;PTGER2;P2RY14;S1PR1;ADM;ADRB2;S1PR5;S1PR4
