Gene	Expression
113	VIM	13.601828886772
114	NACA	13.5757892645998
115	DUSP2	13.5007327627468
116	SAT1	13.3746555487371
117	RPLP2	13.3321872738669
118	PPIA	13.3118421899709
119	HSP90AA1	13.3054807650984
120	ARHGDIB	13.046596067573
121	RPS5	12.2425535901816
122	RPSA	12.1667642294542
123	RPL9	12.077640891938
124	CRIP1	11.9611120730714
125	S100A6	11.8321177030783
126	CORO1A	11.6929310402371
127	RGS1	11.6430689284847
128	HSP90AB1	11.5111914355712
129	RPS16	11.2325333199418
130	HNRNPA1	11.1383199065933
131	ARPC1B	11.0955590643882
132	CD3D	10.9668731396927
133	PKM	10.8341728883787
134	MIF	10.6821796003146
135	RPL23A	10.55032585438
136	RPL22	10.529501670814
137	NFKBIA	10.4103985974601
138	IL2RG	10.3238454571811
139	RPL10A	10.1946632965376
140	EEF1D	10.1258952850976
141	UBB	10.0124732561079
142	KLF6	9.86617896248879
143	CD2	9.81936288630884
144	FOXP3	9.77822007850197
145	PTPRCAP	9.64317603108553
146	DDIT4	9.63478830537168
147	SARAF	9.51574533541027
148	COX7C	9.34813069949254
149	CLIC1	9.30607946575947
150	TMA7	9.27016745838986
151	IFITM1	9.24861447701493
152	RHOA	9.08834451039503
153	UBA52	9.08326078335113
154	PCBP2	9.05132032934836
155	RPL37A	8.91436020529832
156	CYBA	8.86366130320705
157	ATP5G2	8.8105832290104
158	YWHAZ	8.79933948224057
159	PFDN5	8.76547049014372
160	EEF2	8.75261204260524
161	SUMO2	8.65932864648173
162	DDX5	8.59151914566066
163	MYL12A	8.52503088636747
164	SRP14	8.51233819031918
165	PABPC1	8.48067752224143
166	NPM1	8.31027946372039
167	ATP5L	8.20992750068076
168	BTF3	8.19817371128692
169	TNFRSF1B	8.17696076351056
170	PPDPF	8.15382840848723
171	RPL36AL	8.13164358007584
172	RPL27	8.10729936070679
173	ENO1	8.07964749508708
174	COX4I1	8.07555098255241
175	ZFP36L2	8.00170185363415
176	ARPC2	8.0004336820406
177	ALDOA	7.89970641925716
178	LAPTM5	7.86710046581607
179	HNRNPA2B1	7.86197174539797
180	RPL4	7.81386876903392
181	HINT1	7.74304533084144
182	LDHA	7.74252355445379
183	ICOS	7.67799087905568
184	SOD1	7.61874227741059
185	CD27	7.57986447702588
186	PCBP1	7.57201113263678
187	UCP2	7.54868419727333
188	ZFP36L1	7.54830534732308
189	PPP1R15A	7.5369935236622
190	LINC00152	7.52536031446616
191	EEF1B2	7.46583152284913
192	LOC101928173	7.36805346508661
193	COTL1	7.27970500610013
194	ARPC3	7.21328472849977
195	SPOCK2	7.21253340754536
196	PSME1	7.17624022197345
197	RPL38	7.17148064917985
198	IFITM2	7.14765845601322
199	TNFAIP3	7.13480835016704
200	CALM1	7.09761572740848
201	SRSF7	7.08803471035166
202	MIR4435-1HG	7.05326767658964
203	PIM2	7.05173470769446
204	CHCHD2	7.03102149048258
205	OST4	6.94202920897286
206	ND1	6.88404010950749
207	PTPRC	6.85498466168985
208	UBL5	6.82583653736133
209	CIRBP	6.81606892082886
210	CD69	6.80138316552119
211	TIGIT	6.77867113036207
212	CTSC	6.76138095639952
213	SUB1	6.71553139562173
214	LOC101929876	6.6706211711837
215	HSPB1	6.66458211142724
216	LSP1	6.65605351452748
217	TPI1	6.62933462264223
218	CCNI	6.62353372173359
219	EEF1G	6.61610453635238
220	LIMD2	6.54593605306297
221	DNPH1	6.41835374346514
222	PNRC1	6.34792417332989
223	TAGLN2	6.18965692761685
224	GABARAP	6.1810458477541
225	COMMD6	6.09082554445254
226	PGAM1	6.07456420142451
227	SH2D2A	6.0304835777519
228	CST7	5.99140184595516
229	LY6E	5.95764286930889
230	IER2	5.94032693616565
231	NDUFA4	5.93081131473243
232	DAZAP2	5.92533464027576
233	YBX1	5.91119938509426
234	SYNGR2	5.82886287382289
235	TCEB2	5.82305816570367
236	RPL36A	5.81314918115591
237	PARK7	5.79409468332495
238	YWHAB	5.73807562736859
239	HNRNPDL	5.72350447643637
240	COX6A1	5.72327117019971
241	UQCR11	5.70757099902924
242	ITM2B	5.69828988245418
243	HCST	5.65847553691758
244	CARD16	5.64190417783274
245	PSMB9	5.62730408777159
246	HMGN1	5.61071500322698
247	EDF1	5.59468382850886
248	SKP1	5.57213215956702
249	CD52	5.55471992951985
250	HSPE1	5.53531760609821
