p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
0.99376222826754	0.122249176554936	0.028	0.028	1	ZNF839	Colitis
0.99376222826754	0.122249176554936	0.028	0.028	1	SLC39A11	Colitis
0.496296343843788	-0.122142317861406	0.091	0.104	1	EXOC6	Colitis
0.498510068917193	-0.121936468529404	0.122	0.137	1	DNAJB2	Colitis
0.224906870462504	-0.121814469878882	0.26	0.296	1	EPS15	Colitis
0.759106628966332	0.12161627676813	0.144	0.139	1	MTR	Colitis
0.319921307764321	-0.121600324852381	0.241	0.271	1	SMIM37	Colitis
0.0307311986341882	-0.121493055623543	0.928	0.951	1	RPS20	Colitis
0.152916872552694	-0.121489449672939	0.596	0.638	1	GNG2	Colitis
0.486859252424743	-0.121337467050635	0.028	0.036	1	MAP3K6	Colitis
0.546279512116535	-0.121337467050635	0.063	0.072	1	THAP3	Colitis
0.597497719240872	-0.121337467050635	0.063	0.071	1	SOCS4	Colitis
0.63248411977651	-0.121337467050635	0.031	0.037	1	ZNF747	Colitis
0.635344405708618	-0.121337467050635	0.129	0.138	1	FNDC3A	Colitis
0.675723015976701	-0.121337467050635	0.066	0.072	1	SUFU	Colitis
0.703776241859867	-0.121337467050635	0.066	0.072	1	RAB33B	Colitis
0.708352340894829	-0.121337467050635	0.063	0.068	1	PSTPIP2	Colitis
0.710798425310323	-0.121337467050635	0.031	0.035	1	ELAC1	Colitis
0.710798425310323	-0.121337467050635	0.031	0.035	1	RBBP9	Colitis
0.732439756359604	-0.121337467050635	0.066	0.071	1	TMEM238	Colitis
0.752148832463711	-0.121337467050635	0.031	0.035	1	KIAA2013	Colitis
0.767720026658496	-0.121337467050635	0.022	0.025	1	RASD1	Colitis
0.854888283847106	-0.121337467050635	0.066	0.068	1	TBXAS1	Colitis
0.295414892926249	-0.121337467050635	0.226	0.257	1	SARNP	Colitis
0.562561369189464	-0.121337467050635	0.248	0.261	1	PMVK	Colitis
0.413909827847908	0.121092707522358	0.357	0.334	1	XRN2	Colitis
0.132195351315163	-0.121038741500155	0.643	0.678	1	ATP5MD	Colitis
0.70419312690638	-0.121007141911037	0.226	0.232	1	ABHD13	Colitis
0.502357806974906	-0.120877350624828	0.16	0.175	1	XAB2	Colitis
0.461523319337845	0.120791172347075	0.135	0.119	1	EDEM1	Colitis
0.812452264756298	0.120791172347075	0.066	0.062	1	EIF3J-DT	Colitis
0.90567397248713	0.120791172347075	0.125	0.124	1	STYX	Colitis
0.494379535751214	-0.120764855397598	0.132	0.147	1	MRPS22	Colitis
0.547031401450371	-0.120764855397598	0.132	0.145	1	SPNS1	Colitis
0.616242771054464	0.120613467716575	0.232	0.22	1	TAF9	Colitis
0.530613405892805	-0.120579550016713	0.1	0.113	1	TMEM128	Colitis
0.657623076352507	-0.120579550016713	0.1	0.109	1	PIEZO1	Colitis
0.0461128170117287	0.12045339603382	1	0.999	1	RPL15	Colitis
0.00818939472961199	-0.120420596958835	0.89	0.94	1	CNBP	Colitis
0.243103276928238	-0.120216927156719	0.056	0.076	1	CPSF3	Colitis
